article_id,date,title,url,domain,tags,is_commentary,entities,relevance,event_id,burst_start_date,classification_status,summary
668.0,2026-02-26 20:50:00,【事例紹介】デジタルプラス 国内初、ギフトサービスに「JPYC」を追加 個人投資家による株式の長期保有に寄与 - nikkinonline.com,https://www.nikkinonline.com/journal/article/369093,nikkinonline.com,活用事例、取扱い・対応,0.0,デジタルプラス、デジタルギフト®、菊池誠晃,75.0,EVT-20260226-03,2026-02-26,done,デジタルプラスは2026年1月、ログインやアプリが不要のギフトサービス「デジタルギフト®」で、日本円建てステーブルコイン「JPYC」を受け取り選択肢に追加した。これはギフトサービスへのJPYC採用が国内初であり、株主優待や自治体の給付金支払いにも採用されている同サービスを通じて、今後のJPYCの利用拡大が期待される。
669.0,2026-02-27 00:00:00,日本円ステーブルコイン「JPYC」が17.8億円調達へ────AI時代の円決済インフラ確立に向けマルチチェーン展開を加速 - JinaCoin,https://jinacoin.ne.jp/jpyc-funding-20260227/,jinacoin.ne.jp,発行・資金、提携・連携、市場・統計,0.0,JPYC株式会社、アステリア株式会社、HEROZ、LINE NEXT,92.0,EVT-20260227-01,2026-02-27,done,日本円ステーブルコイン「JPYC」を発行するJPYC株式会社がシリーズBラウンドで17.8億円を調達し、2025年10月の正式発行から約3か月で累計発行額13億円を突破した。アステリアなど13社の出資により、マルチチェーン展開やAIエージェント向けM2M決済開発などを通じて、社会インフラとしての円ステーブルコインの実装を加速させる。
670.0,2026-02-27 09:12:06,【材料】 ＨＥＲＯＺが続伸、ＪＰＹＣと資本・業務提携を材料に大底圏離脱の動き - かぶたん,https://kabutan.jp/news/marketnews/?b=n202602270409,kabutan.jp,提携・連携,0.0,HEROZ、AI技術、第三者割当増資,65.0,EVT-20260226-02,2026-02-26,done,HEROZ<4382>は、電子決済関連事業を手掛けるJPYC（東京都千代田区）との資本・業務提携を発表し、大底圏からのリバウンド局面へ移行している。提携により、HEROZが培ったAI技術をJPYCのAIトランスフォーメーション検討やAIシステム開発・導入支援に活かす計画であり、業容拡大効果への期待から買いが優勢となった。
671.0,2026-02-27 10:05:03,JPYCがシリーズBで17.8億円調達へ、アステリアをリード投資家に - CoinPost,https://coinpost.jp/?p=691558,coinpost.jp,発行・資金、市場・統計、提携・連携,0.0,アステリア株式会社、LINE NEXT、三井住友カード,95.0,EVT-20260227-01,2026-02-27,done,JPYC株式会社は、日本円ステーブルコイン「JPYC」の普及を目的としたシリーズBラウンドで、アステリア株式会社をリード投資家として17.8億円の資金調達を完了予定である。累計発行額は13億円を超え、ウォレットアドレス数は8万を突破し、送金・決済・交換用途での実需に基づく利用が活発化している。調達資金はセキュリティ強化、人材採用、法人向けBtoB送金基盤拡充、新規ユースケース創出に充てられ、今後3年で発行残高10兆円規模の実現を目標としている。
672.0,2026-02-27 10:23:46,テクミラ急伸、円建てステーブルコイン発行のＪＰＹＣへの出資が株価刺激 - かぶたん,https://kabutan.jp/news/marketnews/?b=n202602270495,kabutan.jp,提携・連携、発行・資金,0.0,テクミラホールディングス、ネオス、コーポレートベンチャーキャピタル,75.0,EVT-20260227-01,2026-02-27,done,テクミラホールディングスが円建てステーブルコイン「JPYC」を発行・償還するJPYC（東京都千代田区）に出資したと発表し、この発表が株価上昇の材料となった。テクミラは2023年に設立したコーポレートベンチャーキャピタルを通じた出資により、JPYCと連携してコンシューマー領域でのステーブルコイン利用環境の向上と市場拡大に貢献することを目指している。
673.0,2026-02-27 14:26:51,JPYC株式会社が発行する日本円連動ステーブルコイン『JPYC』に出資したグローバル・ブレインの意義 - ニュースメディアVOIX,https://voix.jp/money/card/29279/,voix.jp,発行・資金、提携・連携,0.0,グローバル・ブレイン、明治安田生命保険相互会社、明治安田未来共創ファンド,75.0,EVT-20260227-02,2026-02-27,done,グローバル・ブレイン株式会社が運営する明治安田未来共創ファンドは、日本円と価値が連動するステーブルコイン『JPYC』を発行するJPYC株式会社に出資を実施した。JPYCは24時間即時・低コストの決済を実現し、デジタル決済の新たな基盤として期待されており、明治安田生命保険相互会社との連携によって社会実装を推進する予定である。
674.0,2026-02-27 14:33:43,LINE NEXTの新しいweb3ウォレット「Unifi」でJPYCの利用が正式決定、日常的なデジタル円体験の実現へ - ニュースメディアVOIX,https://voix.jp/money/card/29290/,voix.jp,取扱い・対応、提携・連携,0.0,LINE NEXT、Unifi、Kaiaネットワーク,95.0,EVT-20260226-01,2026-02-26,done,LINE NEXT Inc.は近日リリース予定のweb3ウォレット「Unifi」に日本円ステーブルコイン「JPYC」を採用することを正式に発表し、LINEアプリユーザーはノンカストディアル型の安全性を持つJPYCを用いた新しい決済体験が可能になる。JPYCはKaiaネットワーク上での発行も検討中であり、web3体験がより身近なものになることが期待されている。
675.0,2026-02-27 14:43:42,アステリアが提供するJPYC Gatewayで企業のJPYC利用が加速する新時代の到来 - ニュースメディアVOIX,https://voix.jp/credit-cards/asteria-jpyc-gateway-launch/,voix.jp,活用事例、取扱い・対応,0.0,アステリア株式会社、JPYC Gateway、ASTERIA Warp,85.0,EVT-20260227-03,2026-02-27,done,"アステリア株式会社は、日本円建ステーブルコインJPYCの企業利用を容易にする「JPYC Gateway」を2026年4月1日より提供開始します。本サービスは基本使用料98,000円/月、送金手数料8円/件で、既存システムとの連携やウォレット管理を実現し、企業のJPYC利用の障壁を低減することを目的としています。"
676.0,2026-02-27 15:29:14,「JPYCを10億円保有する」アステリア平野氏 - NADA NEWS,https://www.nadanews.com/338733/,nadanews.com,活用事例、発行・資金、提携・連携,0.0,アステリア、平野洋一郎、JPYC Gateway、岡部典孝,95.0,EVT-20260227-01,2026-02-27,done,アステリア代表取締役社長の平野洋一郎氏は、同社がJPYCを10億円保有することを発表し、プライム上場企業が自社の現金の3分の1をステーブルコインで保有する初の事例になると述べた。アステリアは企業向けのJPYC管理サービス「JPYC Gateway」を4月1日から提供開始し、JPYCを支払いや受け取りなど様々な場面で活用していく予定である。
677.0,2026-02-27 15:41:02,JPYC、シリーズB1stクローズで総額17.8億円調達へ - あたらしい経済,https://www.neweconomy.jp/posts/551582,neweconomy.jp,発行・資金、提携・連携、取扱い・対応,0.0,アステリア、bitFlyer Holdings、LINE Web3ウォレット Unifi,95.0,EVT-20260227-01,2026-02-27,done,日本円ステーブルコイン「JPYC」を発行・運営するJPYC社が、シリーズBラウンドのファーストクローズで総額17.8億円の資金調達を完了する予定を発表した。調達資金は、システム開発や人材採用、ステーブルコインの社会実装加速などに充てられ、LINEアプリ上のWeb3ウォレット「ユニファイ」での採用も正式決定された。
678.0,2026-02-27 16:22:40,JPYC×LINE連携で日本円ステーブルコインを日常決済へ｜MoneyX2026 - CoinPost,https://coinpost.jp/?p=691655,coinpost.jp,取扱い・対応、提携・連携、活用事例,0.0,LINE NEXT、Kaia、HashPort,95.0,EVT-20260226-01,2026-02-26,done,次世代金融カンファレンス「MoneyX」でLINE NEXTが日本円ステーブルコイン「JPYC」をWeb3ウォレット「Unify」に採用し、Kaiaチェーンへの展開を計画していることが発表された。JPYCはHashPortウォレット上でPontaポイントとの交換やAIエージェント決済など、日常決済への社会実装に向けた具体的な取り組みが進められており、5年後には数十兆円規模の発行も視野に入れている。
679.0,2026-02-27 16:49:13,fundnoteの「匠のファンド あけぼの」がJPYC社に出資、未上場株投資の新たな可能性を切り拓く - ニュースメディアVOIX,https://voix.jp/biz/news/164156/,voix.jp,発行・資金、市場・統計,0.0,fundnote、匠のファンド あけぼの、JPYC株式会社,75.0,EVT-20260227-01,2026-02-27,done,独立系運用会社fundnoteが運用するアクティブ型投資信託『匠のファンド あけぼの』が、日本円ステーブルコイン「JPYC」を発行するJPYC株式会社に出資し、これが当ファンドにおける未上場株投資案件第一号となった。この投資を通じて、fundnoteは次世代の金融インフラとして期待される日本円ステーブルコインの社会実装を支援し、個人投資家に未上場Web3スタートアップへの成長投資機会を提供することを目指している。
686.0,2026-02-27 17:00:00,JPYC、シリーズB1stクローズで総額17.8億円調達へ（あたらしい経済） - Yahoo!ニュース,https://news.yahoo.co.jp/articles/3db9346b18d8a15857f50c385a6786b3c73c8d88,news.yahoo.co.jp,発行・資金、提携・連携、取扱い・対応,0.0,アステリア、LINE、Unifi、Kaia,95.0,EVT-20260227-01,2026-02-27,done,日本円ステーブルコイン「JPYC」を発行・運営するJPYC社が、シリーズBラウンドのファーストクローズで総額17.8億円の資金調達を完了する予定であり、リード投資家はアステリア、その他10社以上が参加した。調達資金はシステム開発、人材採用、ステーブルコインの発行・運営に関する事業、戦略的投資に充てられ、LINEアプリ上のWeb3ウォレット「Unifi」でのJPYC採用も正式決定した。
